id,chunk,location,center,x,state,y,geo
922362147,2,Fontana,"-117.4327,34.118",2944,CA,2816,2
922543331,2,Corning,"-122.1842,39.9316",2944,CA,2880,2
922543707,2,Lake County,"-122.5498,38.7988",0,CA,2944,2
922545276,2,Napa,"-122.3045,38.3314",64,CA,2944,2
922734098,2,Rialto,"-117.3733,34.1276",128,CA,2944,2
922778272,2,Santa Clara,"-121.9366,37.349",192,CA,2944,2
922780934,2,San Jose,"-121.7628,37.2433",256,CA,2944,2
922782001,2,Palo Alto,"-122.104,37.413",320,CA,2944,2
922782004,2,Palo Alto,"-122.1052,37.4151",384,CA,2944,2
922782014,2,Palo Alto,"-122.1065,37.4158",448,CA,2944,2
922786781,2,Los Angeles,"-118.4355,34.0537",512,CA,2944,2
922798244,2,Saratoga,"-121.9953,37.2629",576,CA,2944,2
922806507,2,Campbell,"-121.956,37.2864",640,CA,2944,2
922810545,2,Salinas,"-121.6025,36.6908",704,CA,2944,2
922812898,2,Campbell,"-121.9481,37.2812",768,CA,2944,2
922921989,2,Los Angeles,"-118.2274,34.0566",832,CA,2944,2
922923824,2,Los Angeles,"-118.2302,34.0627",896,CA,2944,2
923011149,2,San Jose,"-121.9053,37.2879",960,CA,2944,2
923017940,2,Baldwin Park,"-117.9993,34.0709",1024,CA,2944,2
923031203,2,Milpitas,"-121.8809,37.4423",1088,CA,2944,2
923032427,2,San Jose,"-121.916,37.3058",1152,CA,2944,2
923033431,2,San Jose,"-121.8203,37.2405",1216,CA,2944,2
923035903,2,Milpitas,"-121.9138,37.4411",1280,CA,2944,2
923036932,2,San Jose,"-121.8548,37.2695",1344,CA,2944,2
923045504,2,Los Altos Hills,"-122.1433,37.388",1408,CA,2944,2
923047521,2,Gilroy,"-121.5764,37.0108",1472,CA,2944,2
923048771,2,Santa Clara,"-121.9747,37.3666",1536,CA,2944,2
923054298,2,Santa Clara,"-121.9764,37.3445",1600,CA,2944,2
923054302,2,Santa Clara,"-121.9749,37.3448",1664,CA,2944,2
923064802,2,San Jose,"-121.9725,37.3034",1728,CA,2944,2
923075481,2,Santa Clara,"-121.995,37.3565",1792,CA,2944,2
923241466,2,Scotia,"-124.101,40.4812",1856,CA,2944,2
923519052,2,Rancho Cucamonga,"-117.5344,34.1538",1920,CA,2944,2
923540913,2,Los Angeles,"-118.4433,34.1386",1984,CA,2944,2
923586405,2,San Jose,"-121.8446,37.392",2048,CA,2944,2
923590291,2,Gilroy,"-121.6041,37.024",2112,CA,2944,2
923598373,2,Santa Cruz,"-122.0492,36.9541",2176,CA,2944,2
923990314,2,Woodland,"-121.774,38.6577",2240,CA,2944,2
923991243,2,Woodland,"-121.7924,38.6609",2304,CA,2944,2
923995841,2,Palo Alto,"-122.1428,37.4433",2368,CA,2944,2
924030901,2,Tracy,"-121.4397,37.7068",2432,CA,2944,2
924038950,2,San Jose,"-121.7696,37.228",2496,CA,2944,2
924052207,2,Palo Alto,"-122.1116,37.4206",2560,CA,2944,2
924064056,2,Santa Clara,"-121.9462,37.3975",2624,CA,2944,2
924626916,2,Calabasas,"-118.7044,34.1349",2688,CA,2944,2
924681543,2,Santa Clara County,"-122.189,37.3823",2752,CA,2944,2
924948172,2,Lake Forest,"-117.6826,33.6773",2816,CA,2944,2
925346093,2,Mission Viejo,"-117.633,33.6624",2880,CA,2944,2
925346216,2,Aliso Viejo,"-117.7188,33.6017",2944,CA,2944,2
925388366,2,San Jose,"-121.98,37.2967",3008,CA,0,2
925394629,2,Woodland,"-121.7411,38.6611",3008,CA,64,2
925408955,2,Tracy,"-121.4449,37.7138",3008,CA,128,2
925604934,2,Woodland,"-121.7684,38.6671",3008,CA,192,2
926144859,2,San Jose,"-121.8772,37.3134",3008,CA,256,2
926307296,2,Irvine,"-117.8303,33.644",3008,CA,320,2
926773527,2,San Jose,"-121.9864,37.3061",3008,CA,384,2
926773537,2,San Jose,"-121.9871,37.3048",3008,CA,448,2
927364371,2,Los Angeles,"-118.223,34.0706",3008,CA,512,2
927538049,2,Stanford,"-122.1699,37.4211",3008,CA,576,2
927866832,2,Los Angeles,"-118.2046,34.1009",3008,CA,640,2
927974212,2,Woodland,"-121.788,38.6747",3008,CA,704,2
928069847,2,San Jose,"-121.8315,37.2868",3008,CA,768,2
928069860,2,San Jose,"-121.833,37.287",3008,CA,832,2
928103113,2,San Jose,"-121.8733,37.3524",3008,CA,896,2
928682396,2,Woodland,"-121.733,38.6733",3008,CA,960,2
928694916,2,Alameda,"-122.2862,37.7822",3008,CA,1024,2
928749307,2,Upland,"-117.6788,34.1186",3008,CA,1088,2
928759222,2,Gilroy,"-121.5743,36.9937",3008,CA,1152,2
928770443,2,Sunnyvale,"-122.0025,37.3971",3008,CA,1216,2
928947347,2,Santa Clara,"-121.994,37.3592",3008,CA,1280,2
928989988,2,Los Angeles,"-118.4307,34.0485",3008,CA,1344,2
929100533,2,Santa Barbara,"-119.6946,34.4368",3008,CA,1408,2
929103705,2,Santa Clara,"-121.9912,37.3281",3008,CA,1472,2
929112610,2,San Jose,"-121.9675,37.3106",3008,CA,1536,2
929136497,2,Santa Clara,"-121.9916,37.3415",3008,CA,1600,2
929136519,2,Santa Clara,"-121.9884,37.34",3008,CA,1664,2
929158236,2,Sunnyvale,"-122.0242,37.3691",3008,CA,1728,2
929164490,2,San Jose,"-121.8642,37.3937",3008,CA,1792,2
929167780,2,Milpitas,"-121.8949,37.4112",3008,CA,1856,2
929272781,2,Alameda,"-122.2756,37.7791",3008,CA,1920,2
929330853,2,Woodland,"-121.7422,38.6548",3008,CA,1984,2
929418466,2,Sunnyvale,"-122.0373,37.3532",3008,CA,2048,2
929472049,2,Ventura County,"-119.2674,34.4618",3008,CA,2112,2
929533077,2,San Jose,"-121.9095,37.316",3008,CA,2176,2
929555135,2,San Jose,"-121.8491,37.3191",3008,CA,2240,2
929802381,2,Inglewood,"-118.3295,33.9549",3008,CA,2304,2
929923191,2,San Ramon,"-121.9189,37.735",3008,CA,2368,2
930146029,2,Mountain View,"-122.082,37.3781",3008,CA,2432,2
930599370,2,San Jose,"-121.8191,37.2494",3008,CA,2496,2
930604571,2,Santa Clara,"-121.9748,37.3579",3008,CA,2560,2
930620066,2,San Jose,"-121.8529,37.402",3008,CA,2624,2
930620082,2,San Jose,"-121.8512,37.4012",3008,CA,2688,2
930690115,2,Covelo,"-123.2573,39.7944",3008,CA,2752,2
930749415,2,Dublin,"-121.8677,37.716",3008,CA,2816,2
930749924,2,Livermore,"-121.726,37.6901",3008,CA,2880,2
930857658,2,Santa Clara,"-121.9756,37.3709",3008,CA,2944,2
931057156,2,Yolo,"-121.8083,38.7316",0,CA,3008,2
931089658,2,Antioch,"-121.7531,37.968",64,CA,3008,2
931096842,2,Tustin,"-117.8137,33.7013",128,CA,3008,2
931201971,2,Newark,"-122.0572,37.5497",192,CA,3008,2
931614911,2,Woodland,"-121.76,38.6712",256,CA,3008,2
931619974,2,Los Angeles,"-118.2039,34.0962",320,CA,3008,2
931661356,2,Sunol,"-121.8847,37.5943",384,CA,3008,2
931673410,2,Upland,"-117.6329,34.1253",448,CA,3008,2
931813357,2,Woodland,"-121.7948,38.6855",512,CA,3008,2
932259246,2,San Quentin,"-122.4935,37.9406",576,CA,3008,2
932519212,2,Gilroy,"-121.5636,37.0123",640,CA,3008,2
932522401,2,Gilroy,"-121.5637,37.0149",704,CA,3008,2
932966591,2,Torrance,"-118.363,33.8433",768,CA,3008,2
933089167,2,Santa Clara,"-121.9595,37.3329",832,CA,3008,2
933614304,2,Los Angeles,"-118.4978,34.0793",896,CA,3008,2
933942789,2,Los Angeles,"-118.2912,34.0379",960,CA,3008,2
934086822,2,El Segundo,"-118.403,33.9245",1024,CA,3008,2
934157804,2,Santee,"-116.9959,32.8444",1088,CA,3008,2
934879868,2,Santa Clara,"-121.9801,37.3786",1152,CA,3008,2
935242036,2,San Jose,"-121.9762,37.3137",1216,CA,3008,2
935247554,2,Brisbane,"-122.4091,37.6859",1280,CA,3008,2
935566174,2,Santa Clara,"-121.9585,37.328",1344,CA,3008,2
935660542,2,San Marcos,"-117.1284,33.1444",1408,CA,3008,2
936150873,2,Santa Clara,"-121.9774,37.3594",1472,CA,3008,2
936352074,2,Livermore,"-121.7092,37.6771",1536,CA,3008,2
936504101,2,Orange,"-117.8215,33.7922",1600,CA,3008,2
936573753,2,San Jose,"-121.8761,37.3434",1664,CA,3008,2
936648075,2,Fontana,"-117.4399,34.1141",1728,CA,3008,2
937042624,2,Fontana,"-117.4109,34.1098",1792,CA,3008,2
937414000,2,Perris,"-117.233,33.7922",1856,CA,3008,2
937879941,2,Los Angeles,"-118.4126,33.9957",1920,CA,3008,2
937994610,2,San Jose,"-121.87,37.2205",1984,CA,3008,2
938183952,2,Watsonville,"-121.7495,36.9126",2048,CA,3008,2
938224113,2,San Luis Obispo County,"-120.6537,35.2966",2112,CA,3008,2
938235613,2,Rains Houses,"-122.163,37.4258",2176,CA,3008,2
938458544,2,Perris,"-117.2333,33.7723",2240,CA,3008,2
938548728,2,Livermore,"-121.7414,37.6853",2304,CA,3008,2
938548740,2,Livermore,"-121.7281,37.6846",2368,CA,3008,2
938554500,2,Antioch,"-121.7533,37.9665",2432,CA,3008,2
938554509,2,Livermore,"-121.7504,37.6785",2496,CA,3008,2
938554517,2,Livermore,"-121.7974,37.6652",2560,CA,3008,2
938554524,2,Livermore,"-121.7925,37.6639",2624,CA,3008,2
938554528,2,Pleasanton,"-121.8559,37.6549",2688,CA,3008,2
938615637,2,Pleasanton,"-121.9014,37.6752",2752,CA,3008,2
939049317,2,Lake Elsinore,"-117.2294,33.6688",2816,CA,3008,2
939107608,2,Santa Clara,"-121.9714,37.3481",2880,CA,3008,2
939396748,2,Pajaro,"-121.7494,36.899",2944,CA,3008,2
939465254,2,Samoa,"-124.1853,40.82",3008,CA,3008,2
939613423,2,San Jose,"-122.0246,37.3019",3072,CA,0,2
939642549,2,San Jose,"-121.8402,37.3949",3072,CA,64,2
940548781,2,San Jose,"-121.8264,37.2411",3072,CA,128,2
940798686,2,Gilroy,"-121.5851,37.007",3072,CA,192,2
941156758,2,Oakland,"-122.2045,37.7887",3072,CA,256,2
941674068,2,Arcadia,"-118.0236,34.1436",3072,CA,320,2
941707695,2,Oxnard,"-119.1609,34.1703",3072,CA,384,2
941733999,2,Sunnyvale,"-122.001,37.4096",3072,CA,448,2
941734006,2,Sunnyvale,"-122.0033,37.4102",3072,CA,512,2
941855052,2,Ventura,"-119.2662,34.2788",3072,CA,576,2
941881702,2,Oxnard,"-119.2153,34.2173",3072,CA,640,2
941911216,2,Camarillo,"-119.0077,34.217",3072,CA,704,2
941929785,2,Oxnard,"-119.1813,34.159",3072,CA,768,2
941936565,2,San Jose,"-121.9059,37.3135",3072,CA,832,2
942012135,2,Livermore,"-121.7723,37.6957",3072,CA,896,2
942105638,2,San Jose,"-121.8388,37.3308",3072,CA,960,2
942243258,2,Los Angeles,"-118.2107,34.0358",3072,CA,1024,2
942243261,2,Los Angeles,"-118.2135,34.0364",3072,CA,1088,2
942365905,2,Los Angeles,"-118.429,34.0006",3072,CA,1152,2
943031274,2,Fontana,"-117.465,34.1467",3072,CA,1216,2
943603626,2,Tara Hills,"-122.3217,37.9938",3072,CA,1280,2
943697996,2,Culver City,"-118.3918,33.9958",3072,CA,1344,2
943705031,2,Culver City,"-118.403,34.0114",3072,CA,1408,2
943718591,2,Los Angeles,"-118.3886,34.1674",3072,CA,1472,2
943718592,2,Los Angeles,"-118.3902,34.1678",3072,CA,1536,2
944024316,2,Belvedere,"-118.1767,34.0408",3072,CA,1600,2
944024328,2,Belvedere,"-118.1739,34.0422",3072,CA,1664,2
944145772,2,Soledad,"-121.3226,36.436",3072,CA,1728,2
944463274,2,Goleta,"-119.8293,34.4518",3072,CA,1792,2
944743035,2,Pomona,"-117.7418,34.0863",3072,CA,1856,2
944743037,2,Pomona,"-117.7401,34.0858",3072,CA,1920,2
944870297,2,Upper Lake,"-122.9026,39.1632",3072,CA,1984,2
944907149,2,Huntington Beach,"-118.002,33.702",3072,CA,2048,2
945111451,2,Chula Vista,"-116.9919,32.6454",3072,CA,2112,2
945174830,2,Palmdale,"-118.1764,34.593",3072,CA,2176,2
945359240,2,Los Angeles,"-118.3983,34.0388",3072,CA,2240,2
945496275,2,Palmdale,"-118.1764,34.5912",3072,CA,2304,2
945822231,2,Huntington Beach,"-117.9807,33.6519",3072,CA,2368,2
946171744,2,Soledad,"-121.3273,36.4307",3072,CA,2432,2
946204775,2,Soledad,"-121.3174,36.4281",3072,CA,2496,2
946637247,2,Greenfield,"-121.2343,36.3272",3072,CA,2560,2
946699803,2,Orange,"-117.8469,33.7976",3072,CA,2624,2
946887028,2,Imperial Beach,"-117.1113,32.5735",3072,CA,2688,2
946892564,2,Imperial Beach,"-117.1012,32.5678",3072,CA,2752,2
947052249,2,Gonzales,"-121.4342,36.5119",3072,CA,2816,2
947109663,2,Montebello,"-118.1209,34.0294",3072,CA,2880,2
947111750,2,Goleta,"-119.8932,34.4397",3072,CA,2944,2
947552978,2,Lake Los Angeles,"-117.8307,34.6048",3072,CA,3008,2
947894674,2,Alameda,"-122.2929,37.7815",0,CA,3072,2
947942963,2,Porterville,"-119.0689,36.0701",64,CA,3072,2
948052343,2,Gonzales,"-121.4442,36.5097",128,CA,3072,2
948225582,2,Oxnard,"-119.1694,34.2163",192,CA,3072,2
948725033,2,San Jose,"-121.8269,37.2344",256,CA,3072,2
948784035,2,Morgan Hill,"-121.6232,37.1412",320,CA,3072,2
948826992,2,San Jose,"-121.8945,37.3795",384,CA,3072,2
948868412,2,San Diego,"-117.0868,33.0125",448,CA,3072,2
949517091,2,San Jose,"-121.8478,37.2771",512,CA,3072,2
949557432,2,Nevada City,"-121.0116,39.2584",576,CA,3072,2
949973964,2,La Quinta,"-116.2866,33.689",640,CA,3072,2
950222617,2,Millbrae,"-122.3999,37.6113",704,CA,3072,2
950222643,2,Millbrae,"-122.3888,37.6024",768,CA,3072,2
950254848,2,Greenfield,"-121.2375,36.3219",832,CA,3072,2
951330861,2,Greenfield,"-121.2455,36.3141",896,CA,3072,2
951425097,2,Biggs,"-121.7033,39.4166",960,CA,3072,2
951432427,2,Carmichael,"-121.3318,38.6281",1024,CA,3072,2
951637664,2,Atherton,"-122.1906,37.4676",1088,CA,3072,2
951802116,2,Atherton,"-122.2007,37.4549",1152,CA,3072,2
951802127,2,Atherton,"-122.2005,37.4562",1216,CA,3072,2
951811973,2,Atherton,"-122.1848,37.462",1280,CA,3072,2
951814309,2,Atherton,"-122.1886,37.4649",1344,CA,3072,2
952165680,2,Los Angeles,"-118.6111,34.2639",1408,CA,3072,2
952165682,2,Los Angeles,"-118.6165,34.2596",1472,CA,3072,2
952491152,2,Cypress,"-118.026,33.8163",1536,CA,3072,2
952809022,2,Greenfield,"-121.238,36.3285",1600,CA,3072,2
953572700,2,San Jose,"-121.8918,37.3914",1664,CA,3072,2
953608854,2,San Rafael,"-122.5206,37.9579",1728,CA,3072,2
953871120,2,Tracy,"-121.4137,37.7201",1792,CA,3072,2
953871502,2,Tracy,"-121.4111,37.7168",1856,CA,3072,2
953879478,2,San Joaquin County,"-121.4014,37.7038",1920,CA,3072,2
954013207,2,Modesto,"-120.9274,37.683",1984,CA,3072,2
954113504,2,San Andreas,"-120.6916,38.1894",2048,CA,3072,2
954413749,2,San Diego,"-117.0526,32.7823",2112,CA,3072,2
954427979,2,Santa Cruz,"-122.0077,36.9759",2176,CA,3072,2
954435950,2,Fontana,"-117.4838,34.1562",2240,CA,3072,2
954805518,2,San Jose,"-121.8203,37.2855",2304,CA,3072,2
954839179,2,Tracy,"-121.4023,37.7147",2368,CA,3072,2
955071134,2,San Jose,"-121.9061,37.3614",2432,CA,3072,2
955497672,2,Solana Beach,"-117.259,32.9872",2496,CA,3072,2
955880335,2,San Joaquin County,"-121.4015,37.7073",2560,CA,3072,2
955906440,2,Carbona,"-121.4108,37.6985",2624,CA,3072,2
955906441,2,Carbona,"-121.4107,37.6998",2688,CA,3072,2
955906448,2,Carbona,"-121.4112,37.7017",2752,CA,3072,2
955918557,2,Tracy,"-121.4261,37.7308",2816,CA,3072,2
955963394,2,Los Angeles,"-118.2857,34.024",2880,CA,3072,2
955965253,2,Los Angeles,"-118.451,34.0059",2944,CA,3072,2
955965258,2,Los Angeles,"-118.4521,34.0063",3008,CA,3072,2
956061720,2,Long Beach,"-118.1324,33.8409",3072,CA,3072,2
956137890,2,San Jose,"-121.8768,37.3009",3136,CA,0,2
956139256,2,Tracy,"-121.4321,37.7306",3136,CA,64,2
956146701,2,Tracy,"-121.448,37.7216",3136,CA,128,2
956152148,2,Eastgate,"-121.4539,37.7171",3136,CA,192,2
956155778,2,Tracy,"-121.4384,37.6964",3136,CA,256,2
956444947,2,San Francisco,"-122.3949,37.7359",3136,CA,320,2
956670093,2,Tracy,"-121.4342,37.7331",3136,CA,384,2
956678614,2,Tracy,"-121.4434,37.7404",3136,CA,448,2
956995946,2,Rancho San Diego,"-116.9247,32.745",3136,CA,512,2
956995948,2,Rancho San Diego,"-116.9126,32.7377",3136,CA,576,2
956995951,2,Rancho San Diego,"-116.9127,32.7387",3136,CA,640,2
957030291,2,Los Angeles,"-118.3851,34.049",3136,CA,704,2
957225204,2,Tracy,"-121.4727,37.7492",3136,CA,768,2
957615512,2,Cathedral City,"-116.4506,33.7958",3136,CA,832,2
957921744,2,Tracy,"-121.4745,37.7425",3136,CA,896,2
957925093,2,Tracy,"-121.4708,37.7438",3136,CA,960,2
958317517,2,Fontana,"-117.43,34.0915",3136,CA,1024,2
958330852,2,San Jose,"-121.8301,37.2823",3136,CA,1088,2
958513426,2,Castro Valley,"-122.0447,37.7204",3136,CA,1152,2
958520902,2,Tracy,"-121.4572,37.7412",3136,CA,1216,2
958537456,2,Oakley,"-121.7088,37.9839",3136,CA,1280,2
958558869,2,Oakley,"-121.7183,37.9809",3136,CA,1344,2
958712731,2,Orinda,"-122.2066,37.8982",3136,CA,1408,2
958722307,2,Oakley,"-121.7263,37.9826",3136,CA,1472,2
958753279,2,Tracy,"-121.4636,37.7409",3136,CA,1536,2
959580725,2,Yucaipa,"-117.0873,34.0365",3136,CA,1600,2
959589642,2,Pleasanton,"-121.8823,37.675",3136,CA,1664,2
959811791,2,Livermore,"-121.7745,37.6622",3136,CA,1728,2
959907982,2,Corona,"-117.6655,33.8824",3136,CA,1792,2
960074350,2,Irvine,"-117.8305,33.6812",3136,CA,1856,2
960134371,2,Pleasanton,"-121.8846,37.6909",3136,CA,1920,2
960614538,2,Brentwood,"-121.7565,37.9232",3136,CA,1984,2
960841882,2,Broadmoor,"-122.4789,37.6938",3136,CA,2048,2
960907025,2,Tracy,"-121.4555,37.7453",3136,CA,2112,2
960948806,2,Marine Corps Base Camp Pendleton,"-117.5737,33.3894",3136,CA,2176,2
960949516,2,Marine Corps Base Camp Pendleton,"-117.5779,33.3887",3136,CA,2240,2
961129007,2,Mountain House,"-121.5134,37.7515",3136,CA,2304,2
961129014,2,Mountain House,"-121.5152,37.7519",3136,CA,2368,2
961224149,2,San Diego,"-117.2233,32.7966",3136,CA,2432,2
961224162,2,San Diego,"-117.2276,32.7969",3136,CA,2496,2
961446520,2,Oxnard,"-119.1701,34.1805",3136,CA,2560,2
961463332,2,San Andreas,"-120.6819,38.2029",3136,CA,2624,2
961484409,2,San Andreas,"-120.6768,38.1993",3136,CA,2688,2
961504036,2,Spring Valley,"-116.9783,32.7344",3136,CA,2752,2
961661772,2,San Jose,"-121.9677,37.4245",3136,CA,2816,2
961716132,2,San Jose,"-121.8881,37.256",3136,CA,2880,2
961718262,2,Moraga,"-122.1362,37.8462",3136,CA,2944,2
961721225,2,San Jose,"-121.9098,37.2603",3136,CA,3008,2
961735304,2,San Jose,"-121.9664,37.2963",3136,CA,3072,2
961735313,2,San Jose,"-121.9681,37.2966",0,CA,3136,2
961737952,2,San Jose,"-121.9902,37.2978",64,CA,3136,2
961755523,2,Angels Camp,"-120.5545,38.081",128,CA,3136,2
961819240,2,Daly City,"-122.4545,37.6955",192,CA,3136,2
961987652,2,Nevada City,"-121.053,39.2402",256,CA,3136,2
962014981,2,Santa Rosa,"-122.6292,38.4661",320,CA,3136,2
962078522,2,Norco,"-117.5653,33.9214",384,CA,3136,2
962086350,2,Corona,"-117.5108,33.8166",448,CA,3136,2
962088890,2,San Marcos,"-117.1663,33.1055",512,CA,3136,2
962140059,2,Rancho San Diego,"-116.9591,32.7504",576,CA,3136,2
962142654,2,Belmont,"-122.2917,37.5138",640,CA,3136,2
962344091,2,Menifee,"-117.2022,33.6675",704,CA,3136,2
962344102,2,Menifee,"-117.1999,33.6549",768,CA,3136,2
962368935,2,Tracy,"-121.4608,37.7483",832,CA,3136,2
962417677,2,Red Bluff,"-122.2447,40.1839",896,CA,3136,2
962496344,2,Irvine,"-117.7241,33.6834",960,CA,3136,2
962496346,2,Irvine,"-117.7226,33.6835",1024,CA,3136,2
962529863,2,San Jose,"-121.8227,37.328",1088,CA,3136,2
962532739,2,Tracy,"-121.4558,37.7485",1152,CA,3136,2
962537018,2,Tracy,"-121.4549,37.75",1216,CA,3136,2
962537822,2,Tracy,"-121.456,37.7516",1280,CA,3136,2
962544980,2,Tracy,"-121.452,37.7497",1344,CA,3136,2
962544998,2,Tracy,"-121.4481,37.7495",1408,CA,3136,2
962553896,2,San Jose,"-122.0263,37.3069",1472,CA,3136,2
962567968,2,San Jose,"-121.8592,37.3572",1536,CA,3136,2
962687652,2,Tracy,"-121.437,37.7497",1600,CA,3136,2
962761604,2,Tracy,"-121.4378,37.7459",1664,CA,3136,2
962829901,2,Oakley,"-121.7118,37.9887",1728,CA,3136,2
962937113,2,Sunnyvale,"-122.0086,37.3905",1792,CA,3136,2
962937130,2,Sunnyvale,"-122.0099,37.3869",1856,CA,3136,2
962953351,2,Escondido,"-117.1073,33.1376",1920,CA,3136,2
962973826,2,Sunnyvale,"-122.0579,37.3493",1984,CA,3136,2
962980945,2,Irvine,"-117.7463,33.6367",2048,CA,3136,2
963075289,2,Oakley,"-121.6999,37.9751",2112,CA,3136,2
963122084,2,Oakley,"-121.6919,37.9912",2176,CA,3136,2
963133352,2,Oakley,"-121.7169,37.9952",2240,CA,3136,2
963133354,2,Oakley,"-121.7177,37.9936",2304,CA,3136,2
963228907,2,Temescal Valley,"-117.4816,33.762",2368,CA,3136,2
963228933,2,Corona,"-117.5072,33.8089",2432,CA,3136,2
963277022,2,Stanford,"-122.1681,37.4411",2496,CA,3136,2
963300778,2,Stanford,"-122.168,37.4224",2560,CA,3136,2
963302807,2,Irvine,"-117.8176,33.6706",2624,CA,3136,2
963317963,2,Oakley,"-121.718,37.9822",2688,CA,3136,2
963323879,2,Tracy,"-121.445,37.7325",2752,CA,3136,2
963323899,2,Tracy,"-121.4464,37.7305",2816,CA,3136,2
963324450,2,Oakley,"-121.7181,38.0048",2880,CA,3136,2
963325734,2,Oakley,"-121.7277,37.9757",2944,CA,3136,2
963327178,2,Oakley,"-121.7395,38",3008,CA,3136,2
963337835,2,Palo Alto,"-122.1474,37.4184",3072,CA,3136,2
963461311,2,Tracy,"-121.4512,37.7269",3136,CA,3136,2
963464475,2,Tracy,"-121.4511,37.7298",3200,CA,0,2
963492983,2,Tracy,"-121.4613,37.7322",3200,CA,64,2
963746479,2,Tracy,"-121.4589,37.7345",3200,CA,128,2
963747018,2,Tracy,"-121.4565,37.735",3200,CA,192,2
963768567,2,Visalia,"-119.2585,36.346",3200,CA,256,2
963792309,2,Livermore,"-121.7647,37.6881",3200,CA,320,2
963880326,2,Tracy,"-121.4563,37.7271",3200,CA,384,2
963882186,2,Tracy,"-121.4646,37.7243",3200,CA,448,2
964009136,2,Glendora,"-117.8439,34.1441",3200,CA,512,2
964085337,2,Tracy,"-121.4574,37.7224",3200,CA,576,2
964091341,2,Brentwood,"-121.7595,37.9192",3200,CA,640,2
964160656,2,Brentwood,"-121.6903,37.9303",3200,CA,704,2
964164323,2,Brentwood,"-121.689,37.9286",3200,CA,768,2
964183602,2,Brentwood,"-121.7075,37.928",3200,CA,832,2
964192660,2,Brentwood,"-121.716,37.9382",3200,CA,896,2
964192663,2,Brentwood,"-121.7166,37.937",3200,CA,960,2
964337139,2,Visalia,"-119.2953,36.311",3200,CA,1024,2
964337144,2,Visalia,"-119.295,36.3239",3200,CA,1088,2
964337150,2,Visalia,"-119.2893,36.324",3200,CA,1152,2
964337190,2,Visalia,"-119.3001,36.3209",3200,CA,1216,2
964337218,2,Visalia,"-119.3093,36.3183",3200,CA,1280,2
964480750,2,Tracy,"-121.4678,37.7232",3200,CA,1344,2
964546821,2,Long Beach,"-118.2003,33.8475",3200,CA,1408,2
964704645,2,San Diego,"-117.1418,33.017",3200,CA,1472,2
964876427,2,Claremont,"-117.7146,34.095",3200,CA,1536,2
964876429,2,Claremont,"-117.7118,34.1009",3200,CA,1600,2
965010600,2,Santa Clara County,"-121.7138,37.1819",3200,CA,1664,2
965010604,2,Santa Clara County,"-121.716,37.1797",3200,CA,1728,2
965252302,2,Los Angeles,"-118.5409,34.2413",3200,CA,1792,2
965274339,2,Kern County,"-118.4855,35.6087",3200,CA,1856,2
965312941,2,San Jose,"-121.8601,37.2121",3200,CA,1920,2
965412043,2,San Joaquin County,"-121.4044,37.6969",3200,CA,1984,2
965412044,2,Carbona,"-121.4069,37.6969",3200,CA,2048,2
965419873,2,San Joaquin County,"-121.397,37.6944",3200,CA,2112,2
965423513,2,Tracy,"-121.461,37.7214",3200,CA,2176,2
965564198,2,Campbell,"-121.9388,37.2867",3200,CA,2240,2
965828341,2,Tuolumne County,"-120.0615,38.1398",3200,CA,2304,2
966137596,2,San Lorenzo,"-122.1172,37.6776",3200,CA,2368,2
966316918,2,San Jose,"-121.884,37.2519",3200,CA,2432,2
966853731,2,Cameron Park,"-121.0146,38.6682",3200,CA,2496,2
966871828,2,Oakley,"-121.7184,37.9708",3200,CA,2560,2
967162025,2,San Francisco,"-122.4704,37.7307",3200,CA,2624,2
967268925,2,Compton,"-118.2114,33.8874",3200,CA,2688,2
967389156,2,Cupertino,"-121.9993,37.3206",3200,CA,2752,2
967406815,2,Jackson,"-120.7684,38.3393",3200,CA,2816,2
967415513,2,Cupertino,"-122.0419,37.3324",3200,CA,2880,2
967509936,2,Fontana,"-117.4568,34.0745",3200,CA,2944,2
967512665,2,Fontana,"-117.4513,34.0759",3200,CA,3008,2
967516154,2,Fontana,"-117.4502,34.0809",3200,CA,3072,2
967675385,2,Irvine,"-117.8368,33.6444",3200,CA,3136,2
967678714,2,Irvine,"-117.8288,33.6467",0,CA,3200,2
967681664,2,Irvine,"-117.8239,33.6407",64,CA,3200,2
967686984,2,Chino Hills,"-117.7353,33.9559",128,CA,3200,2
967783675,2,Campbell,"-121.9594,37.2855",192,CA,3200,2
967870909,2,Westminster,"-117.9673,33.7405",256,CA,3200,2
968041522,2,San Rafael,"-122.5452,37.9829",320,CA,3200,2
968317838,2,Saratoga,"-122.0015,37.2909",384,CA,3200,2
969472701,2,Fontana,"-117.4528,34.0841",448,CA,3200,2
970192171,2,San Diego,"-117.1271,33.0132",512,CA,3200,2
970540128,2,Livermore,"-121.7905,37.7036",576,CA,3200,2
970867257,2,Sacramento County,"-121.3656,38.6228",640,CA,3200,2
970875443,2,Marine Corps Base Camp Pendleton,"-117.3056,33.3216",704,CA,3200,2
971045691,2,Oakley,"-121.7016,37.9936",768,CA,3200,2
971241989,2,Fontana,"-117.4291,34.0529",832,CA,3200,2
971241991,2,Fontana,"-117.4279,34.0528",896,CA,3200,2
971786626,2,Cupertino,"-122.0276,37.3289",960,CA,3200,2
972327594,2,Davis,"-121.7009,38.5495",1024,CA,3200,2
