id,chunk,location,color,center,x,state,y,geo
217510485,13,Bellevue,#a2a2a1,"-122.1918,47.6049",3520,WA,512,13
222074046,13,Des Moines,#bcab84,"-122.3016,47.3995",3520,WA,576,13
222075053,13,Des Moines,#a4a591,"-122.3034,47.3987",3520,WA,640,13
223189219,13,Longview,#5e6787,"-122.9558,46.1226",3520,WA,704,13
225640438,13,Sammamish,#beb9aa,"-121.9735,47.6003",3520,WA,768,13
227232589,13,Spokane,#46644c,"-117.4424,47.672",3520,WA,832,13
227234963,13,Spokane,#afb6bd,"-117.3464,47.6139",3520,WA,896,13
227245145,13,Spokane,#908f94,"-117.3839,47.6714",3520,WA,960,13
227446749,13,Country Homes,#9f9d9e,"-117.424,47.7445",3520,WA,1024,13
227893417,13,Spokane,#394345,"-117.4543,47.6898",3520,WA,1088,13
227894747,13,Spokane,#363a47,"-117.3814,47.7064",3520,WA,1152,13
227894999,13,Morgan Acres,#72705c,"-117.3696,47.7236",3520,WA,1216,13
228457065,13,Bellingham,#4c4f5b,"-122.499,48.713",3520,WA,1280,13
228732811,13,Seattle,#afb4af,"-122.3079,47.6003",3520,WA,1344,13
229130772,13,Redmond,#75a68a,"-122.1402,47.6518",3520,WA,1408,13
230052607,13,Sammamish,#899080,"-121.9716,47.5898",3520,WA,1472,13
230053361,13,Sammamish,#425148,"-121.9822,47.591",3520,WA,1536,13
230903963,13,Monroe,#7a7c7d,"-122.0105,47.8612",3520,WA,1600,13
231173067,13,Sammamish,#3f504c,"-122.0171,47.6008",3520,WA,1664,13
232934798,13,Aberdeen,#656366,"-123.7925,46.9673",3520,WA,1728,13
233390575,13,Centralia,#69687d,"-122.9416,46.7315",3520,WA,1792,13
234020006,13,Thurston County,#a5a48c,"-122.8701,47.0658",3520,WA,1856,13
234689691,13,Renton,#4d5b68,"-122.1833,47.4953",3520,WA,1920,13
236254254,13,Marblemount,#233239,"-121.4315,48.5283",3520,WA,1984,13
236744769,13,Seattle,#7d7f7a,"-122.3691,47.5274",3520,WA,2048,13
237989544,13,Sammamish,#4e7bb1,"-122.036,47.6003",3520,WA,2112,13
238119939,13,Lacey,#828970,"-122.8321,47.0097",3520,WA,2176,13
239330381,13,Eastsound,#757265,"-122.8998,48.702",3520,WA,2240,13
239936681,13,Browns Point,#778276,"-122.4403,47.3024",3520,WA,2304,13
240580690,13,Yakima,#e0dbc7,"-120.5688,46.5792",3520,WA,2368,13
242256485,13,Othello,#525c48,"-119.1691,46.8184",3520,WA,2432,13
242302459,13,Adams County,#606662,"-119.1975,46.825",3520,WA,2496,13
242307003,13,Othello,#7c7c79,"-119.1591,46.8287",3520,WA,2560,13
242667470,13,Creston,#7b8182,"-118.5172,47.7567",3520,WA,2624,13
242737353,13,Almira,#969b95,"-118.9419,47.7122",3520,WA,2688,13
242993266,13,Machias,#789296,"-122.0412,48.013",3520,WA,2752,13
243221939,13,Brier,#ad9e82,"-122.2698,47.793",3520,WA,2816,13
243358606,13,Twisp,#a18992,"-120.1199,48.3679",3520,WA,2880,13
243446333,13,Lake Forest Park,#9ea29d,"-122.2878,47.7618",3520,WA,2944,13
246750730,13,Goldendale,#596265,"-120.8205,45.8197",3520,WA,3008,13
255169943,13,Bellevue,#233d43,"-122.1555,47.5873",3520,WA,3072,13
255477956,13,Skagit County,#575e6b,"-122.5242,48.3774",3520,WA,3136,13
255498338,13,Sammamish,#6090e0,"-122.0396,47.5871",3520,WA,3200,13
255498643,13,Sammamish,#46534f,"-122.0336,47.5877",3520,WA,3264,13
258412342,13,Bellevue,#afa89a,"-122.1444,47.5897",3520,WA,3328,13
258592312,13,Asotin,#585565,"-117.0526,46.3412",3520,WA,3392,13
259491171,13,Omak,#acabaa,"-119.5213,48.4091",3520,WA,3456,13
259806329,13,Union Hill-Novelty Hill,#aaa7a0,"-122.0344,47.6851",0,WA,3520,13
259829276,13,Union Hill-Novelty Hill,#909288,"-122.0384,47.6895",64,WA,3520,13
259947595,13,Union Hill-Novelty Hill,#29313e,"-122.0444,47.6899",128,WA,3520,13
260033454,13,Bridgeport,#bfc3c5,"-119.6746,48.0066",192,WA,3520,13
260644584,13,Quincy,#666c82,"-119.852,47.2411",256,WA,3520,13
260863301,13,Chewelah,#898e7c,"-117.7249,48.2776",320,WA,3520,13
261181067,13,Mabton,#9ca2a5,"-119.9964,46.2128",384,WA,3520,13
261482097,13,Birch Bay,#1e2b40,"-122.768,48.9044",448,WA,3520,13
261631339,13,Pullman,#3c4c44,"-117.1802,46.7251",512,WA,3520,13
261739059,13,Pullman,#2a3030,"-117.1624,46.7383",576,WA,3520,13
261956362,13,Colfax,#a3afb1,"-117.3517,46.8746",640,WA,3520,13
261967499,13,Colfax,#070f1b,"-117.3659,46.8845",704,WA,3520,13
261972252,13,Union Hill-Novelty Hill,#252d33,"-122.0171,47.6909",768,WA,3520,13
262803301,13,Prosser,#9da5a9,"-119.7748,46.1998",832,WA,3520,13
262933210,13,Sammamish,#5496f2,"-122.0565,47.6427",896,WA,3520,13
263285327,13,Redmond,#9e9c86,"-122.1171,47.6759",960,WA,3520,13
263565585,13,Mattawa,#666872,"-119.9087,46.7387",1024,WA,3520,13
263685981,13,Mabton,#8d8b91,"-119.9915,46.2167",1088,WA,3520,13
263901021,13,Grandview,#7a7e85,"-119.8887,46.2537",1152,WA,3520,13
264391943,13,Sunnyside,#807c84,"-119.9962,46.335",1216,WA,3520,13
264393211,13,Sunnyside,#89838a,"-119.9971,46.3361",1280,WA,3520,13
264403547,13,Bellevue,#365553,"-122.1307,47.5469",1344,WA,3520,13
264403807,13,Bellevue,#788969,"-122.1384,47.5543",1408,WA,3520,13
264478379,13,Sunnyside,#b8b6ad,"-120.0016,46.3169",1472,WA,3520,13
264693265,13,Ocean Shores,#44527a,"-124.1633,46.9847",1536,WA,3520,13
264693268,13,Ocean Shores,#7a665f,"-124.1466,46.9976",1600,WA,3520,13
264713871,13,White Swan,#4f607b,"-120.7323,46.3801",1664,WA,3520,13
264859687,13,Ocean Shores,#505351,"-124.1646,46.9741",1728,WA,3520,13
273802721,13,Newcastle,#ababa5,"-122.1651,47.5294",1792,WA,3520,13
275561867,13,Kittitas County,#606b72,"-120.986,47.2066",1856,WA,3520,13
275566060,13,Roslyn,#7c8289,"-120.9996,47.2234",1920,WA,3520,13
276572265,13,Des Moines,#455155,"-122.3116,47.3907",1984,WA,3520,13
277722210,13,Redmond,#8c8677,"-122.117,47.6736",2048,WA,3520,13
277744296,13,Seattle,#71746f,"-122.3583,47.6956",2112,WA,3520,13
279459298,13,Marysville,#41413e,"-122.1932,48.1547",2176,WA,3520,13
279459299,13,Marysville,#60625d,"-122.1919,48.1569",2240,WA,3520,13
279459300,13,Marysville,#454544,"-122.1924,48.1584",2304,WA,3520,13
280235894,13,Edmonds,#3b4d58,"-122.3379,47.7808",2368,WA,3520,13
284555415,13,Bonney Lake,#314261,"-122.1888,47.2035",2432,WA,3520,13
286772005,13,Hansville,#49493b,"-122.555,47.9087",2496,WA,3520,13
286975269,13,Poulsbo,#7e7e7d,"-122.6285,47.7291",2560,WA,3520,13
287541885,13,Spokane,#d9d4c6,"-117.3905,47.6699",2624,WA,3520,13
287905407,13,Kingston,#444438,"-122.5075,47.7955",2688,WA,3520,13
288575162,13,Poulsbo,#737578,"-122.6404,47.7347",2752,WA,3520,13
289467809,13,Mill Creek,#354448,"-122.2165,47.8557",2816,WA,3520,13
290618179,13,Seattle,#929189,"-122.3171,47.6908",2880,WA,3520,13
291563581,13,Wilkeson,#827c72,"-122.0142,47.1112",2944,WA,3520,13
297249301,13,Spokane,#6a7368,"-117.4125,47.5888",3008,WA,3520,13
297249312,13,Spokane,#727268,"-117.4268,47.6",3072,WA,3520,13
299380234,13,Spokane County,#85837a,"-117.6593,47.6305",3136,WA,3520,13
300092187,13,Pierce County,#303b45,"-122.5698,47.2997",3200,WA,3520,13
301007733,13,Shoreline,#6a869a,"-122.3334,47.7605",3264,WA,3520,13
301178716,13,Whatcom County,#979da2,"-122.655,48.7295",3328,WA,3520,13
301866076,13,Spokane County,#a6a19a,"-117.3799,47.7752",3392,WA,3520,13
301877018,13,Mount Vernon,#807f81,"-122.3164,48.4073",3456,WA,3520,13
301992475,13,Lake Forest Park,#2e4054,"-122.2776,47.7744",3520,WA,3520,13
303974316,13,Port Townsend,#7d7c6c,"-122.7671,48.1116",3584,WA,0,13
305314807,13,Kelso,#6a676e,"-122.8946,46.1517",3584,WA,64,13
307924543,13,Lynnwood,#363d4d,"-122.3313,47.8276",3584,WA,128,13
309508060,13,Marysville,#68635b,"-122.1527,48.0933",3584,WA,192,13
310844189,13,Kirkland,#2d4353,"-122.1856,47.6949",3584,WA,256,13
310858665,13,Sammamish,#747b7d,"-122.0018,47.5677",3584,WA,320,13
311052162,13,Tacoma,#858e8d,"-122.369,47.2754",3584,WA,384,13
311640491,13,Vancouver,#856873,"-122.6393,45.7294",3584,WA,448,13
311994166,13,Duvall,#bebfc3,"-121.9815,47.7466",3584,WA,512,13
313879961,13,Seattle Hill-Silver Firs,#364b52,"-122.1643,47.8635",3584,WA,576,13
315240205,13,Algona,#959292,"-122.2479,47.2778",3584,WA,640,13
322378488,13,Mount Vernon,#556a5d,"-122.333,48.4126",3584,WA,704,13
322589632,13,Saint John,#a1957b,"-122.6235,45.6936",3584,WA,768,13
327332583,13,Kirkland,#283d57,"-122.1779,47.7329",3584,WA,832,13
327691773,13,Kirkland,#587567,"-122.2126,47.7263",3584,WA,896,13
328269294,13,Kirkland,#838383,"-122.1773,47.6977",3584,WA,960,13
329016840,13,Kirkland,#334953,"-122.1706,47.7303",3584,WA,1024,13
329016906,13,Kirkland,#1d3145,"-122.1793,47.7277",3584,WA,1088,13
329054347,13,Kirkland,#898b84,"-122.2001,47.6686",3584,WA,1152,13
329244517,13,Kirkland,#2f4149,"-122.1946,47.7213",3584,WA,1216,13
329583806,13,Kirkland,#999175,"-122.1668,47.7243",3584,WA,1280,13
329586076,13,Kirkland,#363c51,"-122.1928,47.6971",3584,WA,1344,13
330261714,13,Seattle,#85868b,"-122.2863,47.538",3584,WA,1408,13
330745975,13,Union Hill-Novelty Hill,#7f7e80,"-122.0608,47.6704",3584,WA,1472,13
331602255,13,North Bonneville,#596879,"-121.9741,45.6381",3584,WA,1536,13
331949310,13,Fairgrounds,#cac5be,"-122.6725,45.7413",3584,WA,1600,13
333470143,13,Seattle,#8b8c81,"-122.3659,47.6482",3584,WA,1664,13
334113670,13,Seattle,#93938b,"-122.3589,47.6875",3584,WA,1728,13
334271192,13,Kirkland,#455d54,"-122.2006,47.6653",3584,WA,1792,13
335842304,13,Seattle,#938f8e,"-122.3805,47.6778",3584,WA,1856,13
335849051,13,Seattle,#263945,"-122.373,47.6843",3584,WA,1920,13
335972974,13,Seattle,#84857d,"-122.3436,47.6863",3584,WA,1984,13
336467957,13,Seattle,#918f7a,"-122.3167,47.5562",3584,WA,2048,13
336541997,13,Seattle,#9b9994,"-122.3034,47.5914",3584,WA,2112,13
336930586,13,Seattle,#a5a495,"-122.2834,47.5648",3584,WA,2176,13
336933271,13,Seattle,#3c4d69,"-122.2691,47.545",3584,WA,2240,13
337115096,13,Seattle,#828998,"-122.288,47.6106",3584,WA,2304,13
337230190,13,Seattle,#7f868e,"-122.3896,47.5402",3584,WA,2368,13
337447347,13,Seattle,#999390,"-122.3698,47.5335",3584,WA,2432,13
337531892,13,Seattle,#737c89,"-122.3882,47.58",3584,WA,2496,13
337725911,13,Seattle,#4e564f,"-122.3494,47.6557",3584,WA,2560,13
337822778,13,Seattle,#81868f,"-122.3997,47.6481",3584,WA,2624,13
337831265,13,Seattle,#7a8281,"-122.3992,47.6429",3584,WA,2688,13
342297899,13,Everett,#494645,"-122.2081,47.9059",3584,WA,2752,13
343614897,13,Bothell,#898985,"-122.1896,47.7602",3584,WA,2816,13
344930675,13,Clark County,#837c91,"-122.6235,45.7261",3584,WA,2880,13
344930679,13,Clark County,#7e8ea7,"-122.6209,45.7272",3584,WA,2944,13
346764772,13,Curlew,#66775d,"-118.6054,48.8737",3584,WA,3008,13
349662497,13,Buckley,#989e96,"-122.0268,47.1654",3584,WA,3072,13
351002751,13,Seattle,#3c4c59,"-122.278,47.6614",3584,WA,3136,13
351017668,13,Seattle,#2d4052,"-122.267,47.6656",3584,WA,3200,13
351229516,13,Seattle,#8b8e92,"-122.3586,47.6308",3584,WA,3264,13
351251268,13,Seattle,#a2a297,"-122.2598,47.5149",3584,WA,3328,13
352025782,13,Seattle,#273947,"-122.3502,47.6927",3584,WA,3392,13
355198155,13,Blaine,#5d5b6a,"-122.7404,48.9943",3584,WA,3456,13
356124772,13,Kent,#878a84,"-122.2584,47.38",3584,WA,3520,13
356124781,13,Kent,#a29d8c,"-122.2508,47.381",0,WA,3584,13
356124782,13,Kent,#7f7e79,"-122.2511,47.38",64,WA,3584,13
356348369,13,Kent,#9c998a,"-122.2087,47.3856",128,WA,3584,13
356665295,13,Kent,#7a8e81,"-122.2752,47.3777",192,WA,3584,13
356703159,13,Bremerton,#bab8af,"-122.657,47.5752",256,WA,3584,13
356867344,13,Seattle,#6d8688,"-122.3511,47.5463",320,WA,3584,13
357007487,13,Bremerton,#94ae99,"-122.6399,47.5838",384,WA,3584,13
357536210,13,Bremerton,#b0b0ae,"-122.688,47.5546",448,WA,3584,13
358263008,13,Kent,#465651,"-122.234,47.3768",512,WA,3584,13
358263017,13,Kent,#2e4257,"-122.2109,47.3694",576,WA,3584,13
358276748,13,Seattle,#cfbf9a,"-122.2806,47.6536",640,WA,3584,13
358956261,13,Kent,#a2a6a6,"-122.1673,47.3555",704,WA,3584,13
358965697,13,Kent,#969593,"-122.2555,47.3913",768,WA,3584,13
359238620,13,Seattle,#30424c,"-122.2839,47.6675",832,WA,3584,13
360099823,13,Seattle,#707e76,"-122.3045,47.6764",896,WA,3584,13
360305808,13,Sunshine Beach,#8a8b86,"-122.7306,47.3447",960,WA,3584,13
360427886,13,Kent,#8da98f,"-122.2108,47.4058",1024,WA,3584,13
360427916,13,Kent,#bab7ac,"-122.1939,47.413",1088,WA,3584,13
362138281,13,Enumclaw,#576466,"-122.0085,47.1973",1152,WA,3584,13
362218912,13,Greater Brush Prairie,#75727a,"-122.4974,45.7734",1216,WA,3584,13
362379429,13,City of Farmington,#4b5563,"-117.0455,47.0894",1280,WA,3584,13
362618945,13,Enumclaw,#60666d,"-121.9899,47.21",1344,WA,3584,13
363016657,13,Seattle,#434a56,"-122.3219,47.5522",1408,WA,3584,13
363040008,13,Carnation,#848388,"-121.9146,47.6425",1472,WA,3584,13
363262902,13,Battle Ground,#5f606b,"-122.5196,45.793",1536,WA,3584,13
363391789,13,Seattle,#717f62,"-122.2968,47.5635",1600,WA,3584,13
363398045,13,Seattle,#c6c4b5,"-122.3017,47.5874",1664,WA,3584,13
364281874,13,Seabrook,#454f41,"-124.192,47.1973",1728,WA,3584,13
364428463,13,Bellevue,#959897,"-122.1253,47.5509",1792,WA,3584,13
364436537,13,Mount Vernon,#3a5646,"-122.3268,48.4096",1856,WA,3584,13
365201611,13,Kent,#948b7a,"-122.1717,47.3554",1920,WA,3584,13
365201612,13,Kent,#3e909d,"-122.1701,47.3567",1984,WA,3584,13
365426066,13,Mount Vernon,#5a6460,"-122.3078,48.4351",2048,WA,3584,13
365441386,13,Mount Vista,#beb9a7,"-122.6414,45.7228",2112,WA,3584,13
365622587,13,La Center,#4e5161,"-122.6612,45.8616",2176,WA,3584,13
365769945,13,Grant County,#45493d,"-119.3611,47.5907",2240,WA,3584,13
365774108,13,Barberton,#778258,"-122.6237,45.7125",2304,WA,3584,13
366235008,13,Clark County,#c3baa8,"-122.692,45.7239",2368,WA,3584,13
366608274,13,Battle Ground,#7e827c,"-122.5573,45.7867",2432,WA,3584,13
367147845,13,Yacolt,#868d8d,"-122.4114,45.8644",2496,WA,3584,13
367930472,13,Vancouver,#666e64,"-122.6507,45.6157",2560,WA,3584,13
368004954,13,Five Corners,#938d84,"-122.5773,45.6732",2624,WA,3584,13
368355208,13,Vancouver,#99959a,"-122.6803,45.638",2688,WA,3584,13
368355270,13,Vancouver,#9d9a92,"-122.6756,45.6358",2752,WA,3584,13
369323819,13,Bellevue,#b1ae9d,"-122.1345,47.5642",2816,WA,3584,13
369781770,13,Grant County,#7a7860,"-119.1181,47.8617",2880,WA,3584,13
369789357,13,Felida,#8c8f87,"-122.7089,45.704",2944,WA,3584,13
370377310,13,Bellevue,#afad8f,"-122.148,47.5456",3008,WA,3584,13
374119351,13,Renton,#b7b3a7,"-122.1965,47.5176",3072,WA,3584,13
375187387,13,Vancouver,#8b8d7d,"-122.6243,45.6444",3136,WA,3584,13
375327473,13,Lakeshore,#858779,"-122.6931,45.6918",3200,WA,3584,13
375327491,13,Felida,#b1bbc0,"-122.6991,45.709",3264,WA,3584,13
375327866,13,Mountlake Terrace,#314548,"-122.2896,47.7838",3328,WA,3584,13
375641441,13,Camas,#7c7377,"-122.4421,45.6074",3392,WA,3584,13
375740473,13,Kirkland,#808282,"-122.2089,47.681",3456,WA,3584,13
375741927,13,Vancouver,#8a8c81,"-122.495,45.6076",3520,WA,3584,13
375741930,13,Vancouver,#808389,"-122.4925,45.6051",3584,WA,3584,13
375880001,13,Walnut Grove,#8e8673,"-122.6113,45.6728",3648,WA,0,13
376177034,13,Mount Vista,#787587,"-122.6363,45.738",3648,WA,64,13
378606048,13,Ridgefield,#b9b4aa,"-122.7113,45.8185",3648,WA,128,13
379490696,13,Lynden,#847d73,"-122.4327,48.9589",3648,WA,192,13
379510505,13,Lynden,#49584f,"-122.4272,48.9622",3648,WA,256,13
380025130,13,Redmond,#2d4149,"-122.1349,47.6388",3648,WA,320,13
380542842,13,Lynden,#4a554c,"-122.4531,48.9573",3648,WA,384,13
381870201,13,La Center,#687b71,"-122.6687,45.8698",3648,WA,448,13
382608569,13,Seattle,#b2a793,"-122.2997,47.6848",3648,WA,512,13
382608570,13,Seattle,#999990,"-122.2918,47.6709",3648,WA,576,13
383495528,13,Maltby,#bdb399,"-122.1152,47.811",3648,WA,640,13
383709094,13,South Prairie,#576b61,"-122.0982,47.1367",3648,WA,704,13
385074498,13,Issaquah,#c6c4bc,"-122.018,47.545",3648,WA,768,13
385361542,13,Everett,#8b8584,"-122.1928,48.0075",3648,WA,832,13
386836663,13,Vancouver,#8c8c83,"-122.5028,45.6341",3648,WA,896,13
386864632,13,Proebstel,#96a19b,"-122.3409,45.7326",3648,WA,960,13
386869027,13,Vancouver,#9eb9c5,"-122.4746,45.6166",3648,WA,1024,13
386886036,13,Vancouver,#c3bfaf,"-122.4924,45.6142",3648,WA,1088,13
387977075,13,Greater Brush Prairie,#7f836e,"-122.5239,45.696",3648,WA,1152,13
388290907,13,Mill Plain,#85965b,"-122.4888,45.6412",3648,WA,1216,13
388814746,13,Vancouver,#beab8c,"-122.5921,45.6205",3648,WA,1280,13
388814747,13,Vancouver,#49614b,"-122.4972,45.5991",3648,WA,1344,13
389311576,13,Minnehaha,#d0c5b5,"-122.6351,45.6484",3648,WA,1408,13
389405513,13,Minnehaha,#a19986,"-122.6136,45.6569",3648,WA,1472,13
389405515,13,Vancouver,#273c52,"-122.6454,45.6573",3648,WA,1536,13
390365273,13,Vancouver,#9c947d,"-122.6832,45.645",3648,WA,1600,13
390660802,13,Vancouver,#273649,"-122.6652,45.6393",3648,WA,1664,13
390901536,13,Redmond,#787d82,"-122.1238,47.6463",3648,WA,1728,13
392711210,13,Bainbridge Island,#969ca5,"-122.522,47.6364",3648,WA,1792,13
393077092,13,Heritage,#b2a588,"-122.5064,45.6743",3648,WA,1856,13
393484260,13,Medina,#a1a4a2,"-122.2368,47.6361",3648,WA,1920,13
393874154,13,Seattle,#2d3f4e,"-122.3786,47.6966",3648,WA,1984,13
396450093,13,Bellevue,#b7b6b2,"-122.122,47.5996",3648,WA,2048,13
396475565,13,Renton,#9cb390,"-122.1774,47.4634",3648,WA,2112,13
396475578,13,Renton,#9e9d8a,"-122.1782,47.4656",3648,WA,2176,13
396485000,13,Camas,#787684,"-122.445,45.5855",3648,WA,2240,13
396489833,13,Vancouver,#b0ab99,"-122.4872,45.6048",3648,WA,2304,13
396489838,13,Vancouver,#6f827f,"-122.4863,45.5989",3648,WA,2368,13
396606122,13,Vancouver,#6d7667,"-122.5813,45.6288",3648,WA,2432,13
396806958,13,Douglas County,#738174,"-120.2826,47.538",3648,WA,2496,13
396818328,13,Anacortes,#848a8c,"-122.6212,48.5009",3648,WA,2560,13
398093027,13,Bainbridge Island,#46605b,"-122.5422,47.6752",3648,WA,2624,13
398989848,13,Snoqualmie,#737074,"-121.8726,47.533",3648,WA,2688,13
399691348,13,Snoqualmie,#5e5f65,"-121.8803,47.5306",3648,WA,2752,13
399760397,13,Bainbridge Island,#b4b4b4,"-122.5232,47.64",3648,WA,2816,13
400067477,13,Snoqualmie,#9a9394,"-121.857,47.5302",3648,WA,2880,13
401266112,13,Brier,#9b9580,"-122.2699,47.8054",3648,WA,2944,13
403754589,13,Clark County,#b0adab,"-122.6848,45.7207",3648,WA,3008,13
404325966,13,Skamania County,#5e6d6b,"-122.232,45.6089",3648,WA,3072,13
404512740,13,Longview,#94908c,"-122.971,46.1546",3648,WA,3136,13
404519244,13,Longview,#828a8a,"-123.0264,46.1675",3648,WA,3200,13
405386004,13,Vancouver,#b9b0a6,"-122.5497,45.642",3648,WA,3264,13
405963410,13,Battle Ground,#9e9996,"-122.5402,45.7767",3648,WA,3328,13
407854831,13,Pierce County,#7a7977,"-122.638,47.3509",3648,WA,3392,13
409325759,13,Mount Vernon,#495a57,"-122.3405,48.4116",3648,WA,3456,13
410128777,13,Issaquah,#313d3b,"-121.9892,47.5531",3648,WA,3520,13
410975870,13,Vancouver,#6d8162,"-122.6498,45.63",3648,WA,3584,13
412282906,13,Camas,#818682,"-122.4254,45.6042",0,WA,3648,13
412297976,13,Kent,#938e74,"-122.2891,47.3798",64,WA,3648,13
412583022,13,Camas,#6e7b55,"-122.4207,45.5844",128,WA,3648,13
413500099,13,Vancouver,#a29e93,"-122.4875,45.6085",192,WA,3648,13
413872540,13,Redmond,#98907a,"-122.1391,47.6615",256,WA,3648,13
413882026,13,Redmond,#7d827c,"-122.1392,47.6646",320,WA,3648,13
413883022,13,Redmond,#2d444e,"-122.144,47.6684",384,WA,3648,13
414312172,13,Gig Harbor,#485552,"-122.581,47.3456",448,WA,3648,13
414318845,13,Pierce County,#4f6556,"-122.5548,47.3558",512,WA,3648,13
414866144,13,SeaTac,#a5817c,"-122.3052,47.4811",576,WA,3648,13
414873153,13,SeaTac,#86815a,"-122.3114,47.4879",640,WA,3648,13
415139515,13,Issaquah,#767475,"-122.0343,47.5263",704,WA,3648,13
415977343,13,Seattle,#b5aa92,"-122.3078,47.706",768,WA,3648,13
417449322,13,Renton,#84ab8e,"-122.1719,47.476",832,WA,3648,13
417483109,13,Auburn,#455550,"-122.2279,47.2917",896,WA,3648,13
418008586,13,Auburn,#7599b8,"-122.203,47.281",960,WA,3648,13
418008591,13,Auburn,#aaa29b,"-122.2208,47.2739",1024,WA,3648,13
418008599,13,Auburn,#6c6b6b,"-122.2252,47.2759",1088,WA,3648,13
418330603,13,Auburn,#394955,"-122.2073,47.2754",1152,WA,3648,13
419266152,13,Mukilteo,#bdbeb9,"-122.3004,47.9306",1216,WA,3648,13
419368519,13,Kent,#92857a,"-122.2054,47.3941",1280,WA,3648,13
419616272,13,Spokane County,#96b795,"-117.4549,47.7369",1344,WA,3648,13
419631420,13,Kent,#707165,"-122.1755,47.3739",1408,WA,3648,13
419777354,13,Clark County,#8c8a8e,"-122.6904,45.7244",1472,WA,3648,13
419777356,13,Vancouver,#7b7d83,"-122.6889,45.724",1536,WA,3648,13
419777357,13,Vancouver,#908f93,"-122.6886,45.7227",1600,WA,3648,13
421353954,13,Orchards,#425645,"-122.5386,45.6736",1664,WA,3648,13
422782118,13,Kent,#bdab83,"-122.1851,47.4069",1728,WA,3648,13
422787180,13,Kent,#31444c,"-122.1717,47.4008",1792,WA,3648,13
422834947,13,Kent,#3a5052,"-122.1666,47.4009",1856,WA,3648,13
422849652,13,King County,#9a9a93,"-122.1521,47.4263",1920,WA,3648,13
422849657,13,King County,#8a8b80,"-122.1468,47.4249",1984,WA,3648,13
424215523,13,Renton,#89a585,"-122.2075,47.4587",2048,WA,3648,13
424355404,13,Enumclaw,#606f67,"-122.0127,47.1964",2112,WA,3648,13
424596644,13,Redmond,#213546,"-122.1526,47.6817",2176,WA,3648,13
424596655,13,Redmond,#646f78,"-122.0941,47.6322",2240,WA,3648,13
424596656,13,Redmond,#324449,"-122.096,47.686",2304,WA,3648,13
424597136,13,Lakeshore,#7a7d88,"-122.6772,45.6877",2368,WA,3648,13
425492746,13,Tekoa,#616b73,"-117.0734,47.2254",2432,WA,3648,13
425619507,13,Redmond,#324851,"-122.1198,47.6743",2496,WA,3648,13
426432260,13,Battle Ground,#4b5f56,"-122.5248,45.772",2560,WA,3648,13
427144937,13,Seattle,#80897c,"-122.277,47.5359",2624,WA,3648,13
427144938,13,Seattle,#76877e,"-122.2772,47.5368",2688,WA,3648,13
427227281,13,Seattle,#a2a098,"-122.3753,47.6705",2752,WA,3648,13
427480199,13,Vancouver,#a49b8b,"-122.6203,45.6424",2816,WA,3648,13
428773645,13,Covington,#b2a085,"-122.1304,47.374",2880,WA,3648,13
428773647,13,Covington,#7e7773,"-122.1256,47.3729",2944,WA,3648,13
429570604,13,Kent,#55616a,"-122.2299,47.3933",3008,WA,3648,13
429974399,13,Mount Vista,#77726f,"-122.6471,45.734",3072,WA,3648,13
430056377,13,Kent,#344a56,"-122.2038,47.378",3136,WA,3648,13
430464733,13,Longview,#797984,"-122.9593,46.129",3200,WA,3648,13
432208833,13,Spokane County,#31463c,"-117.5584,47.5819",3264,WA,3648,13
432989671,13,Snohomish,#596368,"-122.0837,47.9121",3328,WA,3648,13
433242210,13,Snohomish County,#8c8168,"-122.1401,47.863",3392,WA,3648,13
433802458,13,Snohomish County,#aba596,"-122.1338,47.8645",3456,WA,3648,13
434791131,13,Seattle Hill-Silver Firs,#989786,"-122.1551,47.8577",3520,WA,3648,13
434794459,13,Seattle Hill-Silver Firs,#647668,"-122.1566,47.8593",3584,WA,3648,13
434795596,13,Seattle Hill-Silver Firs,#3d5b63,"-122.1495,47.8581",3648,WA,3648,13
436181122,13,Kenmore,#d1c8b0,"-122.2478,47.7526",3712,WA,0,13
436988331,13,Des Moines,#2b4f5c,"-122.2961,47.403",3712,WA,64,13
439386190,13,Maple Valley,#345443,"-122.028,47.3781",3712,WA,128,13
439840965,13,Maple Valley,#45514f,"-122.0533,47.364",3712,WA,192,13
440457107,13,Bellingham,#c8c3b7,"-122.4996,48.7683",3712,WA,256,13
441561755,13,Bellingham,#998e75,"-122.4191,48.7597",3712,WA,320,13
441857277,13,Cheney,#9fadb6,"-117.5862,47.4926",3712,WA,384,13
441999987,13,Seattle,#9f9f95,"-122.3284,47.68",3712,WA,448,13
442363788,13,Olympia,#8e8c8d,"-122.9283,47.0532",3712,WA,512,13
442363789,13,Olympia,#a59e93,"-122.8821,47.0105",3712,WA,576,13
442509506,13,Thurston County,#aeaaa7,"-122.8613,47.0051",3712,WA,640,13
442510984,13,Olympia,#a5a19a,"-122.8695,47.0203",3712,WA,704,13
442513751,13,Thurston County,#80864a,"-122.8536,47.0024",3712,WA,768,13
442655539,13,Kent,#7d9f89,"-122.1586,47.3547",3712,WA,832,13
442692703,13,Auburn,#878a91,"-122.1484,47.3444",3712,WA,896,13
444072752,13,Seattle,#445751,"-122.404,47.692",3712,WA,960,13
444072860,13,Seattle,#a09177,"-122.2801,47.68",3712,WA,1024,13
444130181,13,Bellingham,#182139,"-122.4847,48.7756",3712,WA,1088,13
